Facility ID,Score,Footnote,hosp_name,state,zipcode,hosp_type,hosp_ownership,hosp_emergency_services,hosp_rating,hosp_rating_fn
330307,0.95,,CAYUGA MEDICAL CENTER AT ITHACA,NY,14850,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
330331,1.07,,PLAINVIEW HOSPITAL,NY,11803,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
330332,1.10,,CHSLI ST JOSEPH HOSPITAL,NY,11714,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
330350,1.01,,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,NY,11203,Acute Care Hospitals,Government - State,Yes,1,
330385,0.94,,NORTH CENTRAL BRONX HOSPITAL,NY,10467,Acute Care Hospitals,Government - Local,Yes,2,
330386,0.98,,CATSKILL REGIONAL MEDICAL CENTER,NY,12742,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
330393,0.99,,SUNY/STONY BROOK UNIVERSITY HOSPITAL,NY,11794,Acute Care Hospitals,Government - State,Yes,4,
330394,0.94,,"UNITED HEALTH SERVICES HOSPITALS, INC",NY,13903,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,
330395,1.10,,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,NY,11691,Acute Care Hospitals,Voluntary non-profit - Church,Yes,1,
330396,0.95,,WOODHULL MEDICAL & MENTAL HEALTH CENTER,NY,11206,Acute Care Hospitals,Government - Local,Yes,2,
330397,0.99,,INTERFAITH MEDICAL CENTER,NY,11213,Acute Care Hospitals,Voluntary non-profit - Private,No,1,
330399,0.97,,ST BARNABAS HOSPITAL,NY,10457,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,
330401,1.05,,ST CATHERINE OF SIENA HOSPITAL,NY,11787,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,
330403,Not Available,5.0,MONROE COMMUNITY HOSPITAL,NY,14620,Acute Care Hospitals,Voluntary non-profit - Other,No,Not Available,16.0
330405,Not Available,5.0,HELEN HAYES HOSPITAL,NY,10993,Acute Care Hospitals,Government - Local,No,Not Available,16.0
330406,0.91,,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,NY,12308,Acute Care Hospitals,Voluntary non-profit - Private,No,Not Available,16.0
330409,Not Available,19.0,THE BURDETT CARE CENTER,NY,12180,Acute Care Hospitals,Voluntary non-profit - Private,No,Not Available,19.0
340001,0.99,,CAROLINAS MEDICAL CENTER-NORTHEAST,NC,28025,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
340002,0.99,,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,NC,28801,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
340003,0.88,,NORTHERN REGIONAL HOSPITAL,NC,27030,Acute Care Hospitals,Government - Hospital District or Authority,Yes,5,
340004,0.99,,HIGH POINT REGIONAL HEALTH SYSTEM,NC,27261,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
340008,0.92,,SCOTLAND MEMORIAL HOSPITAL,NC,28352,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340010,0.94,,WAYNE MEMORIAL HOSPITAL,NC,27534,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340013,0.92,,RUTHERFORD REGIONAL MEDICAL CENTER,NC,28139,Acute Care Hospitals,Proprietary,Yes,3,
340014,0.96,,NOVANT HEALTH FORSYTH MEDICAL CENTER,NC,27103,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340015,0.98,,NOVANT HEALTH ROWAN MEDICAL CENTER,NC,28144,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340016,1.02,,HARRIS REGIONAL HOSPITAL,NC,28779,Acute Care Hospitals,Proprietary,Yes,2,
340017,0.95,,MARGARET R PARDEE MEMORIAL HOSPITAL,NC,28791,Acute Care Hospitals,Government - Local,Yes,4,
340020,0.92,,CENTRAL CAROLINA HOSPITAL,NC,27330,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340021,0.95,,ATRIUM HEALTH CLEVELAND,NC,28150,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
340023,0.94,,PARK RIDGE HEALTH,NC,28792,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
340024,0.88,,SAMPSON REGIONAL MEDICAL CENTER,NC,28328,Acute Care Hospitals,Government - Local,Yes,3,
340027,0.93,,UNC LENOIR HEALTH CARE,NC,28501,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340028,0.98,,CAPE FEAR VALLEY MEDICAL CENTER,NC,28302,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340030,0.96,,DUKE UNIVERSITY HOSPITAL,NC,27710,Acute Care Hospitals,Proprietary,Yes,4,
340032,0.96,,CAROMONT REGIONAL MEDICAL CENTER,NC,28052,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340037,0.85,,ATRIUM HEALTH KINGS MOUNTAIN,NC,28086,Acute Care Hospitals,Government - Hospital District or Authority,Yes,5,
340039,0.96,,IREDELL MEMORIAL HOSPITAL INC,NC,28677,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340040,0.98,,VIDANT MEDICAL CENTER,NC,27834,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340041,0.97,,CALDWELL MEMORIAL HOSPITAL,NC,28645,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
340042,0.92,,ONSLOW MEMORIAL HOSPITAL,NC,28540,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
340047,0.97,,NORTH CAROLINA BAPTIST HOSPITAL,NC,27157,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340049,0.86,,NORTH CAROLINA SPECIALTY HOSPITAL,NC,27704,Acute Care Hospitals,Proprietary,No,Not Available,16.0
340050,0.91,,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,28359,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340051,0.97,,WATAUGA MEDICAL CENTER,NC,28607,Acute Care Hospitals,Government - Local,Yes,5,
340053,1.00,,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,28233,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
340060,1.01,,UNC ROCKINGHAM,NC,27288,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340061,0.98,,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,27514,Acute Care Hospitals,Government - State,Yes,3,
340064,1.01,,WILKES REGIONAL MEDICAL CENTER,NC,28659,Acute Care Hospitals,Government - Local,Yes,4,
340068,0.96,,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,28472,Acute Care Hospitals,Voluntary non-profit - Other,Yes,2,
340069,1.01,,"WAKEMED, RALEIGH CAMPUS",NC,27610,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340070,0.90,,ALAMANCE REGIONAL MEDICAL CENTER,NC,27216,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340071,0.88,,BETSY JOHNSON REGIONAL HOSPITAL,NC,28334,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
340073,0.98,,DUKE HEALTH RALEIGH HOSPITAL,NC,27609,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
340075,0.95,,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,NC,28655,Acute Care Hospitals,Proprietary,Yes,4,
340084,0.90,,ATRIUM HEALTH ANSON,NC,28170,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Not Available,16.0
340085,0.96,,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,NC,27360,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340087,0.92,,THE MCDOWELL HOSPITAL,NC,28752,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
340090,0.95,,JOHNSTON HEALTH,NC,27577,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
340091,0.92,,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,27401,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
340096,0.94,,LEXINGTON MEMORIAL HOSPITAL INC,NC,27293,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340097,1.03,,HUGH CHATHAM MEMORIAL HOSPITAL,NC,28621,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340098,0.97,,CAROLINAS MEDICAL CENTER-PINEVILLE,NC,28210,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
340099,0.93,,VIDANT ROANOKE CHOWAN HOSPITAL,NC,27910,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340107,0.96,,VIDANT EDGECOMBE HOSPITAL,NC,27886,Acute Care Hospitals,Government - Local,Yes,4,
340109,0.96,,SENTARA ALBEMARLE MEDICAL CENTER,NC,27909,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
340113,0.99,,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,28203,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
340114,0.94,,REX HOSPITAL,NC,27607,Acute Care Hospitals,Government - State,Yes,5,
340115,0.92,,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,28374,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
340116,0.96,,FRYE REGIONAL MEDICAL CENTER,NC,28601,Acute Care Hospitals,Proprietary,Yes,2,
340119,0.93,,STANLY REGIONAL MEDICAL CENTER,NC,28001,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340120,0.86,,VIDANT DUPLIN HOSPITAL,NC,28349,Acute Care Hospitals,Government - Local,Yes,4,
340123,0.90,,RANDOLPH HOSPITAL,NC,27204,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340126,0.94,,WILSON MEDICAL CENTER,NC,27893,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
340127,0.89,,GRANVILLE HEALTH SYSTEMS,NC,27565,Acute Care Hospitals,Government - Local,Yes,3,
340129,0.93,,LAKE NORMAN REGIONAL MEDICAL CENTER,NC,28117,Acute Care Hospitals,Proprietary,Yes,2,
340130,0.99,,ATRIUM HEALTH UNION,NC,28112,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
340131,0.90,,CAROLINA EAST MEDICAL CENTER,NC,28560,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
340132,0.95,,MARIA PARHAM MEDICAL CENTER,NC,27536,Acute Care Hospitals,Proprietary,Yes,2,
340133,1.00,,MARTIN GENERAL HOSPITAL,NC,27892,Acute Care Hospitals,Government - Local,Yes,3,
340141,0.97,,NEW HANOVER REGIONAL MEDICAL CENTER,NC,28402,Acute Care Hospitals,Government - Local,Yes,3,
340142,0.96,,CARTERET GENERAL HOSPITAL,NC,28557,Acute Care Hospitals,Proprietary,Yes,2,
340143,0.97,,CATAWBA VALLEY MEDICAL CENTER,NC,28602,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
340144,0.95,,DAVIS REGIONAL MEDICAL CENTER,NC,28687,Acute Care Hospitals,Proprietary,Yes,3,
340145,0.98,,ATRIUM HEALTH LINCOLN,NC,28092,Acute Care Hospitals,Government - Hospital District or Authority,Yes,5,
340147,0.98,,NASH GENERAL HOSPITAL,NC,27804,Acute Care Hospitals,Government - Hospital District or Authority,Yes,1,
340148,0.90,,NOVANT HEALTH MEDICAL PARK HOSPITAL,NC,27103,Acute Care Hospitals,Voluntary non-profit - Other,No,Not Available,16.0
340151,0.93,,HALIFAX REGIONAL MEDICAL CENTER INC,NC,27870,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,
340155,0.97,,DUKE REGIONAL HOSPITAL,NC,27704,Acute Care Hospitals,Government - Local,Yes,5,
340156,0.90,,CHEROKEE INDIAN HOSPITAL AUTHORITY,NC,28719,Acute Care Hospitals,Government - Federal,Yes,Not Available,16.0
340158,0.89,,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,NC,28462,Acute Care Hospitals,Voluntary non-profit - Other,Yes,2,
340159,0.98,,PERSON MEMORIAL HOSPITAL,NC,27573,Acute Care Hospitals,Proprietary,Yes,2,
340166,0.95,,ATRIUM HEALTH UNIVERSITY CITY,NC,28262,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
340168,Not Available,19.0,WILMINGTON TREATMENT CENTER,NC,28401,Acute Care Hospitals,Voluntary non-profit - Private,No,Not Available,19.0
340171,0.94,,NOVANT HEALTH MATTHEWS MEDICAL CENTER,NC,28106,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5,
340173,0.96,,"WAKEMED, CARY HOSPITAL",NC,27518,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340183,0.93,,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,NC,28078,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
340184,0.96,,HAYWOOD REGIONAL MEDICAL CENTER,NC,28721,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
340186,0.92,,VIDANT BEAUFORT HOSPITAL,NC,27889,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
340187,1.01,,DAVIE MEDICAL CENTER,NC,27028,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
340188,0.89,,CAPE FEAR VALLEY HOKE HOSPITAL,NC,28376,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
340190,Not Available,1.0,NOVANT HEALTH MINT HILL MEDICAL CENTER,NC,28215,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,16.0
350002,0.90,,CHI ST ALEXIUS HEALTH,ND,58501,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
350006,0.96,,TRINITY HOSPITALS,ND,58701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
350011,0.97,,SANFORD MEDICAL CENTER FARGO,ND,58122,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
350015,0.91,,SANFORD MEDICAL CENTER BISMARCK,ND,58506,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
350019,0.99,,ALTRU HOSPITAL,ND,58201,Acute Care Hospitals,Government - Local,Yes,2,
350063,0.68,,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,ND,58316,Acute Care Hospitals,Government - Federal,Yes,Not Available,16.0
350064,Not Available,5.0,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,ND,58538,Acute Care Hospitals,Government - Federal,Yes,Not Available,16.0
350070,0.93,,ESSENTIA HEALTH,ND,58104,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360001,0.99,,MERCY HEALTH-ANDERSON HOSPITAL,OH,45255,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360002,0.97,,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,OH,44805,Acute Care Hospitals,Voluntary non-profit - Other,No,3,
360003,1.08,,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",OH,45219,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
360006,1.00,,RIVERSIDE METHODIST HOSPITAL,OH,43214,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360008,1.05,,SOUTHERN OHIO MEDICAL CENTER,OH,45662,Acute Care Hospitals,Voluntary non-profit - Other,No,3,
360009,1.04,,LIMA MEMORIAL HEALTH SYSTEM,OH,45804,Acute Care Hospitals,Voluntary non-profit - Other,No,2,
360010,0.99,,UNION HOSPITAL,OH,44622,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5,
360011,0.99,,MARION GENERAL HOSPITAL,OH,43302,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360012,0.99,,MOUNT CARMEL ST ANN'S,OH,43081,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360013,1.02,,WILSON MEMORIAL HOSPITAL,OH,45365,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360014,0.92,,OHIOHEALTH O'BLENESS HOSPITAL,OH,45701,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
360016,1.03,,THE JEWISH HOSPITAL-MERCY HEALTH,OH,45236,Acute Care Hospitals,Voluntary non-profit - Private,No,4,
360017,1.00,,GRANT MEDICAL CENTER,OH,43215,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2,
360020,1.04,,SUMMA HEALTH SYSTEM,OH,44309,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360025,1.05,,FIRELANDS REGIONAL MEDICAL CENTER,OH,44870,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360026,0.99,,GREENE MEMORIAL HOSPITAL,OH,45385,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360027,0.99,,AKRON GENERAL MEDICAL CENTER,OH,44307,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360029,1.02,,WOOD COUNTY HOSPITAL,OH,43402,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360032,0.98,,GRAND LAKE HEALTH SYSTEM,OH,45885,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360035,0.98,,MOUNT CARMEL EAST & WEST,OH,43222,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360036,0.95,,WOOSTER COMMUNITY HOSPITAL,OH,44691,Acute Care Hospitals,Government - Local,Yes,5,
360037,1.03,,ST VINCENT CHARITY MEDICAL CENTER,OH,44115,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360039,0.97,,GENESIS HOSPITAL,OH,43701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360040,0.98,,KNOX COMMUNITY HOSPITAL,OH,43050,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
360041,1.05,,PARMA COMMUNITY GENERAL HOSPITAL,OH,44129,Acute Care Hospitals,Voluntary non-profit - Private,No,3,
360044,1.01,,WAYNE HEALTHCARE,OH,45331,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360046,0.96,,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,OH,45056,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360048,1.07,,UNIVERSITY OF TOLEDO MEDICAL CENTER,OH,43699,Acute Care Hospitals,Government - State,Yes,1,
360051,1.02,,MIAMI VALLEY HOSPITAL,OH,45409,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360054,1.07,,HOLZER MEDICAL CENTER,OH,45631,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
360055,1.08,,TRUMBULL REGIONAL MEDICAL CENTER,OH,44482,Acute Care Hospitals,Proprietary,Yes,1,
360056,0.96,,MERCY HEALTH - FAIRFIELD HOSPITAL,OH,45014,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360058,0.99,,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,OH,45828,Acute Care Hospitals,Government - Hospital District or Authority,No,5,
360059,0.98,,METROHEALTH SYSTEM,OH,44109,Acute Care Hospitals,Voluntary non-profit - Other,Yes,2,
360064,1.06,,ST ELIZABETH YOUNGSTOWN HOSPITAL,OH,44501,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3,
360065,0.93,,FISHER-TITUS HOSPITAL,OH,44857,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360066,1.02,,MERCY HEALTH-ST RITA'S MEDICAL CENTER,OH,45801,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360068,1.04,,PROMEDICA TOLEDO HOSPITAL,OH,43606,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360070,1.05,,MERCY MEDICAL CENTER,OH,44708,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360071,1.03,,VAN WERT COUNTY HOSPITAL,OH,45891,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360072,0.97,,FAIRFIELD MEDICAL CENTER,OH,43130,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,
360075,0.99,,UH REGIONAL HOSPITALS,OH,44143,Acute Care Hospitals,Proprietary,Yes,4,
360076,1.07,,ATRIUM MEDICAL CENTER,OH,45005,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360077,1.02,,FAIRVIEW HOSPITAL,OH,44111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360078,0.98,,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,OH,44266,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360079,1.05,,KETTERING MEDICAL CENTER,OH,45429,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
360081,1.04,,MERCY HEALTH - ST CHARLES HOSPITAL,OH,43616,Acute Care Hospitals,Voluntary non-profit - Church,No,3,
360082,1.00,,EUCLID HOSPITAL,OH,44119,Acute Care Hospitals,Voluntary non-profit - Other,No,4,
360084,1.04,,AULTMAN HOSPITAL,OH,44710,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
360085,1.02,,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,OH,43210,Acute Care Hospitals,Government - State,Yes,3,
360086,1.06,,SPRINGFIELD REGIONAL MEDICAL CENTER,OH,45504,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360087,0.93,,LUTHERAN HOSPITAL,OH,44113,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360089,0.90,,MERCY HEALTH - TIFFIN HOSPITAL,OH,44883,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
360090,1.02,,ST LUKE'S HOSPITAL,OH,43537,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
360091,1.04,,MEDINA HOSPITAL,OH,44256,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360092,0.93,,MEMORIAL HOSPITAL,OH,43040,Acute Care Hospitals,Government - Local,Yes,4,
360095,1.00,,BLANCHARD VALLEY REGIONAL HEALTH CENTER,OH,45840,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,
360096,0.89,,EAST LIVERPOOL CITY HOSPITAL,OH,43920,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360098,1.05,,LAKE HEALTH,OH,44077,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360107,1.05,,BELLEVUE HOSPITAL,OH,44811,Acute Care Hospitals,Voluntary non-profit - Other,No,4,
360109,0.87,,COSHOCTON REGIONAL MEDICAL CENTER,OH,43812,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360112,1.08,,MERCY ST VINCENT MEDICAL CENTER,OH,43608,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3,
360118,1.01,,OHIOHEALTH MANSFIELD HOSPITAL,OH,44903,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360121,1.13,,COMMUNITY HOSPITALS AND WELLNESS CENTERS,OH,43506,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,
360123,1.01,,UH ST JOHN MEDICAL CENTER,OH,44145,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360125,1.07,,ASHTABULA COUNTY MEDICAL CENTER,OH,44004,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,23.0
360131,1.06,,ALLIANCE COMMUNITY HOSPITAL,OH,44601,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,
360132,1.03,,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,OH,45013,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360133,1.04,,GRANDVIEW AND SOUTHVIEW HOSPITALS,OH,45405,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5,
360134,1.01,,GOOD SAMARITAN HOSPITAL,OH,45220,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
360137,1.04,,UNIVERSITY HOSPITALS OF CLEVELAND,OH,44106,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360143,1.05,,MARYMOUNT HOSPITAL,OH,44125,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360144,1.04,,SOUTH POINTE HOSPITAL,OH,44122,Acute Care Hospitals,Voluntary non-profit - Other,No,3,
360145,1.03,,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,OH,44035,Acute Care Hospitals,Voluntary non-profit - Private,No,5,
360147,1.04,,MARIETTA MEMORIAL HOSPITAL,OH,45750,Acute Care Hospitals,Voluntary non-profit - Other,Yes,2,
360148,0.87,,POMERENE HOSPITAL,OH,44654,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360150,1.00,,WESTERN RESERVE HOSPITAL,OH,44223,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,
360152,0.98,,DOCTORS HOSPITAL,OH,43228,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
360155,1.00,,SOUTHWEST GENERAL HEALTH CENTER,OH,44130,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360156,1.00,,MEMORIAL HOSPITAL,OH,43420,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
360159,1.01,,ADENA REGIONAL MEDICAL CENTER,OH,45601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360161,1.08,,MH ST JOSEPH WARREN HOSPITAL,OH,44481,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360163,0.97,,CHRIST HOSPITAL,OH,45219,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360170,0.95,,BERGER HOSPITAL,OH,43113,Acute Care Hospitals,Government - Local,Yes,2,
360172,1.12,,MERCY REGIONAL MEDICAL CENTER,OH,44053,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360174,1.03,,UPPER VALLEY MEDICAL CENTER,OH,45373,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360175,0.99,,CLINTON MEMORIAL HOSPITAL,OH,45177,Acute Care Hospitals,Government - Local,Yes,1,
360179,0.99,,BETHESDA NORTH,OH,45242,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3,
360180,0.97,,CLEVELAND CLINIC,OH,44195,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
360185,1.03,,SALEM REGIONAL MEDICAL CENTER,OH,44460,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360189,0.90,,MADISON HEALTH,OH,43140,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360192,0.99,,UH GEAUGA MEDICAL CENTER,OH,44024,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360197,0.98,,MARY RUTAN HOSPITAL,OH,43311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
360203,0.98,,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,OH,43725,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
360210,0.91,,GRADY MEMORIAL HOSPITAL,OH,43015,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
